student_number,student_id,rdm_condition,condition_assignment,initial_school_id,initial_teacher_id,initial_teacher_class,initial_section_number,final_school_id,final_teacher_id,final_teacher_class,final_section_number,courseName,movement,KEEP,student_raceEthnicityFed,student_hispanicEthnicity,FEMALE,MALE,LevelTested,ScaleScore,PerformanceLevel,EIP,EL_PARENT_DENIED,ESOL_C,ESOL_FORMER,ESOL,GIFTED,IEP,IST,LEPM1,LEPM2,LEPM3,LEPM4,SECTION504,SST,IN5,AbsentDays5,PresentDays5,UnexcusedDays5,MOBILE5,G5SCHOOL,G5SCHOOL2,G5SCHOOL3,MEMBERSHIPDAYS5,ADM5,ADA5,Absencesavg.Daily5,PercentInAttendance5,IN6,AbsentDays6,PresentDays6,UnexcusedDays6,MOBILE6,G6SCHOOL,G6SCHOOL2,G6SCHOOL3,MEMBERSHIPDAYS6,ADM6,ADA6,Absencesavg.Daily6,PercentInAttendance6,userID,xref,o_total_multimedia_tasks,o_total_multiple_choice_tasks,o_total_goal_state_tasks,o_total_canvas_tasks,o_total_line_it_up_tasks,o_total_hot_spot_tasks,o_game_best_step,o_completed_best_step,o_worlds_attempted,o_worlds_cleared,o_worlds_completed,o_avg_time_session,o_avg_problem_session,o_avg_completion_session,o_seen,o_tried,o_num_visit,o_total_autogradable,o_distinct_completed,o_percentage_completed,o_total_completed,o_total_finished,o_total_correct,o_first_completed,o_percent_first_completed,o_total_goback,o_avg_gobacks,o_percent_gobacks,o_distinct_reset,o_total_reset,o_avg_resets,o_percentage_reset,o_num_attempts,o_avg_attempts,o_percent_attempts_completed,o_use_hint,o_percentage_hint,o_clover_highest,o_avg_clover_highest,o_clover_first,o_avg_clover_first,o_clover_last,o_avg_clover_last,o_time_interaction,o_time_interaction_in_min,o_avg_time_problem_in_min,o_avg_time_per_step,o_time_first,o_avg_time_first,o_avg_time_interaction_first,o_avg_time_interaction_first_percent,o_time_last,o_avg_time_last,o_avg_time_interaction_last,o_avg_time_interaction_last_percent,o_interaction_step_first,o_percent_interaction_step_first,o_interaction_step_last,o_percent_interaction_step_last,o_user_total_step,o_user_step_first,o_avg_first_efficiency,o_avg_first_more_step,o_user_last_step,o_avg_last_efficiency,o_avg_last_more_step,o_error,o_percent_error,o_total_error,o_avg_total_error,o_first_error,o_avg_first_error,o_last_error,o_avg_last_error,o_keypad_error,o_first_keypad_error,o_last_keypad_error,o_shaking_error,o_first_shaking_error,o_last_shaking_error,o_snapping_error,o_first_snapping_error,o_last_snapping_error
120864,F7S1104-126,FH2T,FH2T,S11,,,91,S10,F7T1003,F7T1003-5,37,Mathematics,VIRTUAL_INPERSON,1,6,N,1,0,Grade 5,621,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,2,177,1,1,WHITLOW,,,179,1,0.99,0.01,98.88,1,1.65,176.35,0.78,1,VCMS,,,178,1,0.99,0,99.07,2657,d60d6830-cf6c-0138-8802-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,298,8.00,7.00,0.00,1561722.33,36.67,36.67,110.00,109.00,112.00,252.00,109.00,0.43,110.00,109.00,109.00,88.00,0.81,1.00,N/A,0.01,22.00,38.00,0.35,0.20,156.00,1.42,0.71,5.00,0.05,289.00,2.63,240.00,2.18,289.00,2.63,4685167.50,78.09,0.71,9240.96,3433996.00,31504.55,10465.39,0.45,3208689.00,29437.51,8502.88,0.39,82.00,0.75,83.00,0.76,507.00,0.00,0.92,0.59,380.00,0.89,0.75,42.00,0.38,182.00,1.65,119.00,1.08,90.00,0.83,24.00,18.00,17.00,75.00,46.00,24.00,83.00,55.00,49.00
119989,F7S1104-120,FH2T,FH2T,S11,,,91,S11,,,91,Mathematics - Virtual,VIRTUAL,1,3,N,0,1,Grade 5,584,Distinguished Learner,0,0,0,0,1,0,0,0,0,0,,,0,0,1,2,177,0,1,WHITLOW,,,179,1,0.99,0,98.88,1,0,178,0,1,VCMS,,,178,1,1,0,100,3165,d4a7dba0-cf6c-0138-87f6-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,147,5.00,4.00,0.00,472903.5,34,13.6,68.00,67.00,77.00,252.00,67.00,0.27,68.00,67.00,67.00,59.00,0.88,1.00,N/A,0.01,7.00,12.00,0.18,0.10,89.00,1.31,0.76,1.00,0.01,176.00,2.59,154.00,2.26,176.00,2.59,2364519.00,39.41,0.58,11259.61,1441564.50,21515.89,10599.12,0.53,1522824.00,22728.72,9897.97,0.49,48.00,0.72,49.00,0.73,210.00,0.00,0.88,0.46,177.00,0.88,0.45,31.00,0.46,118.00,1.74,88.00,1.29,92.00,1.37,38.00,17.00,34.00,35.00,29.00,22.00,45.00,42.00,36.00
118332,F7S1104-106,FH2T,FH2T,S11,,,91,S11,,,91,Mathematics - Virtual,VIRTUAL,1,6,N,0,1,Grade 5,654,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,8.55,170.45,1.9,1,KELLY MILL,,,179,1,0.95,0.01,95.22,1,6.27,171.73,5.48,1,VCMS,,,178,1,0.96,0.03,96.48,2700,d15406f0-cf6c-0138-87db-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,404,9.00,8.00,3.00,1609238.5,23.29,18.11,138.00,136.00,191.00,252.00,132.00,0.52,163.00,132.00,132.00,95.00,0.72,30.00,N/A,0.23,46.00,130.00,0.94,0.33,320.00,2.32,0.51,8.00,0.06,356.00,2.58,260.00,1.88,354.00,2.57,14483148.00,241.39,1.75,12561.27,3638867.50,26756.38,12538.58,0.48,3506761.00,26566.37,8573.26,0.37,105.00,0.77,106.00,0.8,1153.00,0.00,0.93,0.33,482.00,0.91,0.59,69.00,0.50,726.00,5.26,188.00,1.36,140.00,1.06,155.00,35.00,26.00,414.00,110.00,78.00,154.00,43.00,35.00
165249,F7S1104-240,FH2T,FH2T,S11,,,91,S11,,,91,Mathematics - Virtual,VIRTUAL,1,6,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.81,132.19,0.32,1,VCMS,,,135,0.76,0.74,0,97.92,1686,e295bc50-cf6c-0138-8866-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,774,14.00,13.00,6.00,1600660.94,30.67,30.67,229.00,228.00,346.00,252.00,214.00,0.85,276.00,214.00,214.00,137.00,0.64,32.00,N/A,0.15,84.00,257.00,1.12,0.37,616.00,2.69,0.45,74.00,0.32,570.00,2.49,370.00,1.62,569.00,2.48,14405953.50,240.10,1.05,6282.58,6098546.00,26748.01,11618.91,0.47,5090050.00,23785.28,7110.2,0.33,183.00,0.8,176.00,0.82,2293.00,0.00,0.93,0.55,909.00,0.93,0.63,121.00,0.53,1088.00,4.75,377.00,1.65,242.00,1.13,212.00,57.00,59.00,584.00,211.00,112.00,290.00,109.00,71.00
130880,F7S1104-205,FH2T,FH2T,S11,,,91,S11,,,91,Mathematics - Virtual,VIRTUAL,1,3,N,0,1,Grade 5,599,Distinguished Learner,0,0,0,0,0,1,0,0,0,0,,,0,0,1,2,177,1,1,VICKERY CREEK ELEM,,,179,1,0.99,0.01,98.88,1,0.4,177.6,0.17,1,VCMS,,,178,1,1,0,99.78,2689,da7dfed0-cf6c-0138-8827-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,233,7.00,6.00,2.00,622062.17,15.83,10.56,99.00,98.00,118.00,252.00,95.00,0.38,95.00,95.00,95.00,80.00,0.84,0.00,N/A,0,16.00,24.00,0.24,0.16,149.00,1.51,0.64,10.00,0.10,246.00,2.48,208.00,2.1,246.00,2.48,5598562.50,93.31,0.94,14969.42,3348064.50,34163.92,13686.49,0.55,2418798.00,25461.03,12572.82,0.52,79.00,0.81,77.00,0.81,374.00,0.00,0.86,0.61,290.00,0.87,0.6,36.00,0.36,205.00,2.07,131.00,1.32,78.00,0.82,54.00,20.00,11.00,79.00,64.00,38.00,71.00,46.00,29.00
138469,F7S1104-218,FH2T,FH2T,S11,,,91,S11,,,91,Mathematics - Virtual,VIRTUAL,1,4,N,0,1,Grade 5,579,Proficient Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,178,0,1,VICKERY CREEK ELEM,,,179,1,0.99,0,99.44,1,0.51,177.49,0.51,1,VCMS,,,178,1,1,0,99.71,1794,dd735d60-cf6c-0138-883e-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,642,12.00,11.00,9.00,1600107.28,24.33,24.33,196.00,195.00,238.00,252.00,193.00,0.77,219.00,193.00,193.00,120.00,0.62,21.00,N/A,0.11,79.00,197.00,1.01,0.40,446.00,2.28,0.49,16.00,0.08,538.00,2.74,338.00,1.72,538.00,2.74,14400969.50,240.02,1.22,9363.44,6488667.50,33275.22,16873.51,0.46,4772576.00,24728.37,8817.36,0.32,148.00,0.76,145.00,0.75,1538.00,0.00,0.95,0.23,709.00,0.95,0.35,115.00,0.59,601.00,3.07,262.00,1.34,150.00,0.78,92.00,56.00,24.00,324.00,152.00,82.00,181.00,54.00,44.00
127928,F7S1104-202,FH2T,FH2T,S11,,,91,S11,,,91,Mathematics - Virtual,VIRTUAL,1,3,N,0,1,Grade 5,585,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,2,177,0,1,WHITLOW,,,179,1,0.99,0,98.88,1,3.87,174.13,3.03,1,VCMS,,,178,1,0.98,0.02,97.83,2618,d9c41ff0-cf6c-0138-8821-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,59,2.00,1.00,1.00,384733.13,16,8,27.00,26.00,43.00,252.00,26.00,0.10,32.00,26.00,26.00,21.00,0.81,4.00,N/A,0.15,4.00,7.00,0.26,0.15,51.00,1.89,0.63,3.00,0.11,67.00,2.48,54.00,2,67.00,2.48,1424348.00,23.74,0.88,12494.28,732057.50,28156.06,14467.15,0.56,749757.00,28836.81,10407.85,0.46,18.00,0.69,17.00,0.65,114.00,0.00,0.83,0.67,76.00,0.84,0.65,12.00,0.44,54.00,2,26.00,0.96,26.00,1,6.00,0.00,4.00,31.00,18.00,12.00,17.00,8.00,10.00
119787,F7S1104-118,FH2T,FH2T,S11,,,91,S10,F7T1004,F7T1004-2,14,Mathematics,VIRTUAL_INPERSON,1,6,N,0,1,Grade 5,635,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,7,172,1,1,WHITLOW,,,179,1,0.96,0.01,96.09,1,3.14,174.86,2.36,1,VCMS,,,178,1,0.98,0.01,98.24,2619,d432f6c0-cf6c-0138-87f2-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,66,2.00,1.00,1.00,1012832,10,10,30.00,29.00,37.00,252.00,29.00,0.12,30.00,29.00,29.00,20.00,0.69,1.00,N/A,0.03,9.00,10.00,0.33,0.30,48.00,1.6,0.63,0.00,0.00,77.00,2.57,54.00,1.8,77.00,2.57,3038497.00,50.64,1.69,31005.07,2696782.00,92992.48,84134.52,0.72,2329230.00,80318.28,70176.72,0.52,20.00,0.69,21.00,0.72,98.00,0.00,0.91,0.3,79.00,0.89,0.45,11.00,0.37,21.00,0.7,15.00,0.5,13.00,0.45,3.00,3.00,1.00,5.00,4.00,3.00,13.00,8.00,9.00
163281,F7S1104-237,FH2T,FH2T,S11,,,91,S11,,,91,Mathematics - Virtual,VIRTUAL,1,3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.65,171.35,5.86,1,VCMS,,,178,1,0.96,0.03,96.26,2899,e1de75a1-cf6c-0138-8861-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,406,9.00,8.00,2.00,259966457,16.63,16.63,134.00,131.00,149.00,252.00,131.00,0.52,133.00,131.00,131.00,103.00,0.79,2.00,N/A,0.02,25.00,35.00,0.26,0.19,188.00,1.4,0.71,2.00,0.01,359.00,2.68,287.00,2.14,358.00,2.67,7593872.00,126.56,0.94,12870.97,4616596.50,35241.19,19541.66,0.49,4081084.00,31153.31,15252.52,0.41,94.00,0.72,99.00,0.76,590.00,0.00,0.94,0.27,452.00,0.92,0.35,61.00,0.46,183.00,1.37,113.00,0.84,106.00,0.81,18.00,8.00,17.00,72.00,44.00,39.00,93.00,61.00,50.00
134160,F7S1104-211,FH2T,FH2T,S11,,,91,S11,,,91,Mathematics - Virtual,VIRTUAL,1,3,N,0,1,Grade 5,592,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,3,176,0,1,VICKERY CREEK ELEM,,,179,1,0.98,0,98.32,1,0.96,177.04,0,1,VCMS,,,178,1,0.99,0,99.46,1782,dbd6b9d0-cf6c-0138-8832-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,49,2.00,1.00,0.00,513119.67,8.67,8.67,25.00,24.00,32.00,252.00,23.00,0.09,26.00,23.00,23.00,20.00,0.87,3.00,N/A,0.13,3.00,5.00,0.2,0.12,36.00,1.44,0.72,5.00,0.20,62.00,2.48,55.00,2.2,62.00,2.48,1539360.00,25.66,1.03,17296.18,559066.50,23294.44,9999.5,0.54,439760.00,19120,9350.78,0.55,20.00,0.83,20.00,0.87,89.00,0.00,0.91,0.3,59.00,0.9,0.43,7.00,0.28,44.00,1.76,29.00,1.16,8.00,0.35,8.00,8.00,2.00,20.00,13.00,3.00,16.00,8.00,3.00
115771,F7S1104-103,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,1,0,Grade 5,648,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,178,1,1,WHITLOW,,,179,1,0.99,0.01,99.44,1,1.59,176.41,0.54,1,VCMS,,,178,1,0.99,0,99.11,2531,d0a6d290-cf6c-0138-87d5-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,225,6.00,5.00,3.00,1206392.44,13.11,13.11,94.00,94.00,130.00,252.00,92.00,0.37,118.00,92.00,92.00,75.00,0.82,20.00,N/A,0.22,22.00,49.00,0.52,0.23,184.00,1.96,0.64,5.00,0.05,272.00,2.89,212.00,2.26,272.00,2.89,10790283.50,179.84,1.91,24031.81,4062377.50,43216.78,23586.48,0.57,3978614.00,43245.8,29066.43,0.48,67.00,0.71,65.00,0.71,449.00,0.00,0.94,0.2,229.00,0.99,0.04,49.00,0.52,156.00,1.66,110.00,1.17,83.00,0.9,20.00,18.00,14.00,82.00,60.00,47.00,53.00,31.00,22.00
118250,F7S1104-105,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,1,0,Grade 5,607,Distinguished Learner,0,0,0,0,0,1,0,0,0,1,,,0,0,1,0,179,0,1,KELLY MILL,,,179,1,1,0,100,1,5.6,160.4,0.07,1,VCMS,,,166,0.93,0.9,0,96.63,2603,d11c2ca0-cf6c-0138-87d9-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,647,12.00,11.00,8.00,1668459.61,30.33,30.33,195.00,194.00,315.00,252.00,194.00,0.77,273.00,194.00,194.00,122.00,0.63,35.00,N/A,0.18,80.00,338.00,1.73,0.41,671.00,3.44,0.41,13.00,0.07,555.00,2.85,344.00,1.76,552.00,2.83,15016140.00,250.27,1.28,6338.6,3705509.50,19100.56,6652.58,0.44,3500474.00,18043.68,4313.18,0.31,149.00,0.77,152.00,0.78,2369.00,0.00,0.95,0.27,702.00,0.97,0.28,102.00,0.52,936.00,4.8,211.00,1.08,162.00,0.84,90.00,48.00,29.00,515.00,99.00,64.00,331.00,64.00,69.00
136827,F7S1104-212,FH2T,FH2T,S11,,,92,S10,,,26,Accelerated Mathematics,VIRTUAL_INPERSON,1,3,N,0,1,Grade 5,635,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,6.65,172.35,3.8,1,KELLY MILL,,,179,1,0.96,0.02,96.28,1,3.4,174.6,1.56,1,VCMS,,,178,1,0.98,0.01,98.09,1690,dc0e6d11-cf6c-0138-8833-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,102,4.00,3.00,0.00,642635,23,23,49.00,48.00,51.00,252.00,46.00,0.18,46.00,46.00,46.00,41.00,0.89,0.00,N/A,0,7.00,13.00,0.27,0.14,65.00,1.33,0.71,2.00,0.04,129.00,2.63,117.00,2.39,129.00,2.63,1285270.00,21.42,0.44,9963.33,1036280.00,21589.17,8838.08,0.53,939383.00,20421.37,7332.61,0.47,35.00,0.73,32.00,0.7,129.00,0.00,0.96,0.15,111.00,0.94,0.2,21.00,0.43,34.00,0.69,27.00,0.55,26.00,0.57,5.00,5.00,4.00,13.00,12.00,11.00,16.00,10.00,11.00
143326,F7S1104-222,FH2T,FH2T,S11,,,92,S10,,,26,Accelerated Mathematics,VIRTUAL_INPERSON,1,3,N,0,1,Grade 5,609,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,179,0,1,WHITLOW,,,179,1,1,0,100,1,0,178,0,1,OMS,,,178,1,1,0,100,2545,de6ba670-cf6c-0138-8846-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,611,14.00,13.00,0.00,1544539.14,28.86,28.86,186.00,184.00,223.00,252.00,182.00,0.72,202.00,182.00,182.00,131.00,0.72,13.00,N/A,0.07,55.00,154.00,0.83,0.30,383.00,2.06,0.53,9.00,0.05,490.00,2.63,359.00,1.93,488.00,2.62,10811776.50,180.20,0.97,8329.57,5267641.50,28628.49,11842.24,0.47,4707493.00,25865.35,6678.62,0.36,143.00,0.78,149.00,0.82,1298.00,0.00,0.94,0.48,756.00,0.93,0.8,94.00,0.51,509.00,2.74,221.00,1.19,185.00,1.02,42.00,33.00,26.00,216.00,104.00,73.00,250.00,84.00,86.00
124070,F7S1104-134,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,1,0,Grade 5,635,Distinguished Learner,0,0,0,0,0,1,0,0,0,0,,,0,0,1,0,167,0,1,KELLY MILL,,,167,0.93,0.93,0,100,1,0.67,177.33,0,1,VCMS,,,178,1,1,0,99.62,2381,d7e4a540-cf6c-0138-8811-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,685,12.00,11.00,3.00,1723491.88,25,25,172.00,170.00,215.00,252.00,170.00,0.67,200.00,170.00,170.00,105.00,0.62,22.00,N/A,0.13,68.00,186.00,1.08,0.40,410.00,2.38,0.49,65.00,0.38,460.00,2.67,292.00,1.7,460.00,2.67,13787937.50,229.80,1.34,8391.93,5336429.00,31390.76,11915.56,0.44,5019092.00,29524.07,7828.65,0.31,133.00,0.78,133.00,0.78,1643.00,0.00,0.98,0.25,765.00,0.96,0.47,82.00,0.48,395.00,2.3,120.00,0.7,131.00,0.77,36.00,25.00,8.00,154.00,48.00,46.00,205.00,47.00,77.00
120564,F7S1104-124,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,0,1,Grade 5,725,Distinguished Learner,0,0,0,0,0,1,0,0,0,0,,,0,0,1,3.8,175.2,1.9,1,KELLY MILL,,,179,1,0.98,0.01,97.88,1,0,178,0,1,VCMS,,,178,1,1,0,100,1781,d59d8c90-cf6c-0138-87fe-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,513,9.00,8.00,8.00,1586327.72,25.44,25.44,155.00,155.00,260.00,252.00,155.00,0.62,229.00,155.00,155.00,122.00,0.79,36.00,N/A,0.23,39.00,131.00,0.85,0.25,403.00,2.6,0.57,4.00,0.03,455.00,2.94,342.00,2.21,454.00,2.93,14276953.00,237.95,1.54,9398.92,6156514.00,39719.45,22038.27,0.53,4547145.00,29336.42,12960.9,0.45,118.00,0.76,126.00,0.81,1519.00,0.00,0.95,0.22,522.00,1,0.06,70.00,0.45,537.00,3.46,180.00,1.16,105.00,0.68,63.00,41.00,27.00,270.00,59.00,36.00,201.00,80.00,42.00
121702,F7S1104-130,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,0,1,Grade 5,600,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,179,0,1,WHITLOW,,,179,1,1,0,100,1,0,178,0,1,VCMS,,,178,1,1,0,100,2544,d700cf20-cf6c-0138-880a-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,374,8.00,7.00,7.00,1381185.94,21.33,21.33,133.00,133.00,209.00,252.00,133.00,0.53,192.00,133.00,133.00,114.00,0.86,23.00,N/A,0.17,28.00,154.00,1.16,0.21,382.00,2.87,0.5,10.00,0.08,398.00,2.99,323.00,2.43,397.00,2.98,12430677.50,207.18,1.56,8766.35,3964410.50,29807.6,17076.76,0.51,3795807.00,28539.9,11585.85,0.45,106.00,0.8,108.00,0.81,1418.00,0.00,0.96,0.18,377.00,1,0.02,52.00,0.39,500.00,3.76,89.00,0.67,89.00,0.67,42.00,26.00,22.00,296.00,37.00,42.00,161.00,25.00,24.00
124954,F7S1104-136,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,1,0,Grade 5,686,Distinguished Learner,0,0,0,0,0,1,0,0,0,0,,,0,0,1,5,174,3,1,VICKERY CREEK ELEM,,,179,1,0.97,0.02,97.21,1,0.79,177.21,0.56,1,VCMS,,,178,1,1,0,99.56,2608,d859d840-cf6c-0138-8815-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,384,8.00,7.00,5.00,1205271.33,25.5,17,134.00,133.00,185.00,252.00,132.00,0.52,153.00,132.00,132.00,105.00,0.8,18.00,N/A,0.14,29.00,59.00,0.44,0.22,257.00,1.92,0.6,16.00,0.12,377.00,2.81,294.00,2.19,377.00,2.81,10847445.00,180.79,1.35,15278.09,4253169.00,31978.71,11845.43,0.49,3100343.00,23487.45,9302.17,0.45,101.00,0.76,104.00,0.79,710.00,0.00,0.95,0.3,409.00,0.98,0.19,62.00,0.46,225.00,1.68,111.00,0.83,82.00,0.62,17.00,9.00,5.00,94.00,48.00,46.00,114.00,54.00,31.00
163793,F7S1104-238,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.79,177.21,0.79,1,VCMS,,,178,1,1,0,99.56,3034,e22173b0-cf6c-0138-8863-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,97,3.00,2.00,0.00,6205809637,21,21,44.00,42.00,50.00,252.00,42.00,0.17,42.00,42.00,42.00,35.00,0.83,0.00,N/A,0,7.00,14.00,0.32,0.16,63.00,1.43,0.67,1.00,0.02,108.00,2.45,91.00,2.07,108.00,2.45,1963664.50,32.73,0.74,13542.51,1225217.00,29171.83,16516.31,0.53,1208714.00,28778.9,14013,0.45,27.00,0.64,27.00,0.64,145.00,0.00,0.85,0.49,121.00,0.84,0.57,23.00,0.52,92.00,2.09,71.00,1.61,64.00,1.52,8.00,5.00,4.00,43.00,29.00,27.00,41.00,37.00,33.00
119785,F7S1104-117,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,0,1,Grade 5,725,Distinguished Learner,0,0,0,0,0,1,0,0,0,0,,,0,0,1,3,176,2,1,WHITLOW,,,179,1,0.98,0.01,98.32,1,14.02,163.98,5.18,1,VCMS,,,178,1,0.92,0.03,92.12,2543,d3f96ec0-cf6c-0138-87f0-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,880,14.00,14.00,11.00,3942330.44,38,38,241.00,240.00,376.00,252.00,240.00,0.95,342.00,240.00,240.00,180.00,0.75,42.00,N/A,0.18,68.00,238.00,0.99,0.28,634.00,2.63,0.54,35.00,0.15,694.00,2.88,506.00,2.1,694.00,2.88,35480976.50,591.35,2.45,13704.51,5255433.50,21897.64,10548.52,0.46,4703029.00,19595.95,7620.61,0.39,171.00,0.71,182.00,0.76,2589.00,0.00,0.96,0.23,921.00,0.98,0.17,139.00,0.58,1268.00,5.26,371.00,1.54,292.00,1.22,93.00,60.00,41.00,578.00,136.00,130.00,589.00,172.00,118.00
118350,F7S1104-107,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,1,0,Grade 5,654,Distinguished Learner,0,0,0,0,0,1,0,0,0,0,,,0,0,1,0.95,178.05,0,1,KELLY MILL,,,179,1,0.99,0,99.47,1,0,178,0,1,VCMS,,,178,1,1,0,100,2680,d18be140-cf6c-0138-87dd-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,560,10.00,9.00,8.00,1403559.67,20.67,20.67,170.00,169.00,216.00,252.00,169.00,0.67,186.00,169.00,169.00,121.00,0.72,15.00,N/A,0.09,47.00,110.00,0.65,0.28,338.00,1.99,0.55,5.00,0.03,469.00,2.76,344.00,2.02,469.00,2.76,12332041.00,205.53,1.21,12102.1,6540896.00,38703.53,20069.98,0.44,5219691.00,30885.75,13410.34,0.35,121.00,0.72,127.00,0.75,1019.00,0.00,0.95,0.21,624.00,0.94,0.38,84.00,0.49,275.00,1.62,162.00,0.95,128.00,0.76,40.00,27.00,26.00,100.00,72.00,44.00,135.00,63.00,58.00
147738,F7S1104-225,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,0,1,Grade 5,678,Distinguished Learner,0,0,0,0,0,0,0,0,0,0,,,0,0,1,5,174,0,1,WHITLOW,,,179,1,0.97,0,97.21,1,0.12,177.88,0,1,VCMS,,,178,1,1,0,99.93,2595,df188ca0-cf6c-0138-884c-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,382,9.00,8.00,1.00,1386302.88,31.75,31.75,125.00,124.00,134.00,252.00,124.00,0.49,127.00,124.00,124.00,106.00,0.85,2.00,N/A,0.02,17.00,45.00,0.36,0.14,186.00,1.49,0.68,4.00,0.03,335.00,2.68,288.00,2.3,335.00,2.68,5545212.50,92.42,0.74,9462.82,4200153.00,33872.2,15418.62,0.52,3895796.00,31417.71,13166.16,0.46,104.00,0.84,102.00,0.82,586.00,0.00,0.93,0.52,450.00,0.93,0.55,55.00,0.44,189.00,1.51,132.00,1.06,92.00,0.74,35.00,24.00,7.00,82.00,60.00,48.00,71.00,47.00,37.00
127136,F7S1104-201,FH2T,FH2T,S11,,,92,S11,,,92,Accelerated Math - Virtual,VIRTUAL,1,3,N,1,0,Grade 5,591,Distinguished Learner,0,0,0,1,0,0,0,0,0,0,,,0,0,1,8,171,3,1,VICKERY CREEK ELEM,,,179,1,0.96,0.02,95.53,1,1.17,176.83,0,1,VCMS,,,178,1,0.99,0,99.34,2609,d98c45a0-cf6c-0138-881f-0cfcc1c8a682,0.00,0.00,252.00,0.00,0.00,0.00,974.00,522,10.00,9.00,5.00,1440412.56,24.11,24.11,163.00,162.00,273.00,252.00,161.00,0.64,217.00,161.00,161.00,115.00,0.71,41.00,N/A,0.25,56.00,149.00,0.91,0.34,435.00,2.67,0.5,0.00,0.00,452.00,2.77,309.00,1.9,451.00,2.77,12963716.50,216.06,1.33,11051.76,6019836.00,37159.48,21329.14,0.57,4988937.00,30987.19,13644.42,0.43,134.00,0.83,133.00,0.83,1173.00,0.00,0.92,0.41,570.00,0.97,0.3,76.00,0.47,243.00,1.49,83.00,0.51,86.00,0.53,25.00,14.00,11.00,83.00,34.00,24.00,135.00,35.00,51.00
